.geo,year,point_id,date,NDVI,SAVI,EVI,Rainfall,Temp,Wind_Speed,Soil_Moisture
"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.067418460140544,-0.48587873497791634]}",2018,218,2018-12-362,0.3026507427905622,0.45391000436872,0.5596251211892707,11.496211051940918,18.64815228780111,0.9870196407032557,0.20649513602256775
"{""geodesic"":false,""type"":""Point"",""coordinates"":[34.953327844775515,1.1216564659539756]}",2018,219,2018-03-82,0.250167672702884,0.37512571237009723,0.548690791409238,0.0,17.693049367268884,0.8873823648202902,0.3256562650203705
"{""geodesic"":false,""type"":""Point"",""coordinates"":[34.953327844775515,1.1216564659539756]}",2018,219,2018-05-147,0.8715945089757128,1.3072537218878681,2.655043746783325,0.0,15.70661633809408,0.5832575642060042,0.43499869108200073
"{""geodesic"":false,""type"":""Point"",""coordinates"":[34.953327844775515,1.1216564659539756]}",2018,219,2018-12-352,0.4043795620437956,0.6064217951836536,0.8817911714770799,0.0,17.34283345540365,1.385415727826707,0.27987831830978394
"{""geodesic"":false,""type"":""Point"",""coordinates"":[34.953327844775515,1.1216564659539756]}",2018,219,2018-12-362,0.267591674925669,0.40128808521179093,0.48017072736973143,0.0,17.555541610717796,0.982847297074236,0.26000770926475525
"{""geodesic"":false,""type"":""Point"",""coordinates"":[34.52833488385858,0.624977945364293]}",2018,220,2018-12-352,0.4663960306720794,0.6995151651820949,1.0212345679012345,0.0,20.16933085123702,0.22807100848073297,0.15126961469650269
"{""geodesic"":false,""type"":""Point"",""coordinates"":[34.52833488385858,0.624977945364293]}",2018,220,2018-12-357,0.44658261446582614,0.6697998451841203,1.022899989867261,0.04369818791747093,21.04026819864913,0.36377178288985923,0.1837148815393448
"{""geodesic"":false,""type"":""Point"",""coordinates"":[34.52833488385858,0.624977945364293]}",2018,220,2018-12-362,0.4580941446613088,0.6870623349787626,0.9520855206643122,6.462238311767578,21.100219345092796,0.44605151364444223,0.14594824612140656
"{""geodesic"":false,""type"":""Point"",""coordinates"":[34.124631995175264,-0.18323631575805166]}",2018,221,2018-12-352,0.6269938650306749,0.9403754140596245,1.7519199122325837,4.242033958435059,23.17665506998702,1.471526222520656,0.19582146406173706
"{""geodesic"":false,""type"":""Point"",""coordinates"":[34.124631995175264,-0.18323631575805166]}",2018,221,2018-12-357,0.7105378224748579,1.065690239370423,1.9902020820575628,2.6013436317443848,23.189763641357445,2.2757808515714766,0.20307447016239166
"{""geodesic"":false,""type"":""Point"",""coordinates"":[34.124631995175264,-0.18323631575805166]}",2018,221,2018-12-362,0.6817351598173516,1.022486017577902,1.929688509758304,7.039051055908203,23.80782025655111,1.2787533841044918,0.176137775182724
"{""geodesic"":false,""type"":""Point"",""coordinates"":[35.421978928500664,0.8950115197706197]}",2018,222,2018-01-22,0.29119004615693356,0.43674124611217013,0.48228411885927014,0.0,17.482975896199548,1.7934139394469957,0.19033904373645782
"{""geodesic"":false,""type"":""Point"",""coordinates"":[35.421978928500664,0.8950115197706197]}",2018,222,2018-03-82,0.5122594252570525,0.7682878608145511,1.0556340323807454,0.0,17.259292856852255,1.2411023542617112,0.3055756986141205
"{""geodesic"":false,""type"":""Point"",""coordinates"":[35.421978928500664,0.8950115197706197]}",2018,222,2018-05-147,0.680306905370844,1.0203298810893746,1.5153241426455508,27.843475341796875,15.244620895385765,0.5272620658398179,0.418801486492157
"{""geodesic"":false,""type"":""Point"",""coordinates"":[35.421978928500664,0.8950115197706197]}",2018,222,2018-12-352,0.41930835734870314,0.628736046092906,0.7135850907307504,0.0,16.74151509602865,1.101238764331424,0.24176567792892456
"{""geodesic"":false,""type"":""Point"",""coordinates"":[35.421978928500664,0.8950115197706197]}",2018,222,2018-12-352,0.4291970802919708,0.643560744253922,0.670161841805334,0.0,16.74151509602865,1.101238764331424,0.24176567792892456
"{""geodesic"":false,""type"":""Point"",""coordinates"":[35.421978928500664,0.8950115197706197]}",2018,222,2018-12-357,0.3916083916083916,0.5873441323855029,0.7445488388583585,0.1407647579908371,16.682439422607445,1.886784726094808,0.23414136469364166
"{""geodesic"":false,""type"":""Point"",""coordinates"":[35.421978928500664,0.8950115197706197]}",2018,222,2018-12-362,0.36230558096980786,0.5433962264150943,0.6031528444139822,0.0,17.540811793009482,1.9015814852811463,0.2164057046175003
"{""geodesic"":false,""type"":""Point"",""coordinates"":[35.421978928500664,0.8950115197706197]}",2018,222,2018-12-362,0.36741214057507987,0.5510553337136338,0.5953701649286296,0.0,17.540811793009482,1.9015814852811463,0.2164057046175003
